Table,id,name,repository_id
branches,1,Logger,github-168152007
branches,2,master,github-168152007
branches,3,main,github-705311542
branches,4,master,github-174738528
branches,5,main,github-390373065
branches,6,main,github-659829229
Table,id,sha,date,message,branch_id,author_id
files,4830,5,False,projects/property/reports/vw_tenants_archived.jrxml,vw_tenants_archived.jrxml,318,317
files,4831,5,False,projects/property/reports/vw_tenants_p.jasper,vw_tenants_p.jasper,187,186
files,4832,5,False,projects/property/reports/vw_tenants_p.jrxml,vw_tenants_p.jrxml,428,427
files,4833,5,False,projects/property/update.sh,update.sh,27,23
files,4834,5,True,projects/sacco,sacco,0,0
files,4835,5,True,projects/sacco/configs,configs,0,0
files,4836,5,False,projects/sacco/configs/application.xml,application.xml,59,56
files,4837,5,False,projects/sacco/configs/business.xml,business.xml,2961,2960
files,4838,5,False,projects/sacco/configs/context.xml,context.xml,20,16
files,4839,5,False,projects/sacco/configs/email.xml,email.xml,72,58
files,4840,5,False,projects/sacco/configs/sacco.xml,sacco.xml,3898,3897
files,4841,5,False,projects/sacco/configs/setup.xml,setup.xml,5,4
files,4842,5,False,projects/sacco/configs/subscription.xml,subscription.xml,39,35
files,4843,5,False,projects/sacco/configs/tomcat.xml,tomcat.xml,6,3
files,4844,5,True,projects/sacco/database,database,0,0
files,4845,5,False,projects/sacco/database/.untitled.sql.kate-swp,.untitled.sql.kate-swp,5,5
files,4846,5,False,projects/sacco/database/01.common.sql,01.common.sql,357,295
files,4847,5,False,projects/sacco/database/02.accounts.sql,02.accounts.sql,546,487
files,4848,5,False,projects/sacco/database/11.transactions.sql,11.transactions.sql,1339,1149
files,5752,5,False,src/org/baraza/utils/Bpdf.java,Bpdf.java,99,77
files,4849,5,False,projects/sacco/database/14.pettycash.sql,14.pettycash.sql,233,204
files,4850,5,False,projects/sacco/database/16.helpdesk.sql,16.helpdesk.sql,95,81
files,4851,5,False,projects/sacco/database/21.sacco.sql,21.sacco.sql,716,620
files,4852,5,False,projects/sacco/database/22.loans.sql,22.loans.sql,255,214
files,4853,5,False,projects/sacco/database/23.investments.sql,23.investments.sql,189,158
files,4854,5,False,projects/sacco/database/24.functions.sql,24.functions.sql,979,791
files,4855,5,False,projects/sacco/database/28.subcription.sql,28.subcription.sql,463,368
files,4856,5,False,projects/sacco/database/31.data.sql,31.data.sql,48,36
files,4857,5,False,projects/sacco/database/32.data.sql,32.data.sql,313,283
files,4858,5,False,projects/sacco/database/33.data.sql,33.data.sql,173,138
files,4859,5,False,projects/sacco/database/34.data.defaults.sql,34.data.defaults.sql,134,109
files,4860,5,False,projects/sacco/database/35.sample.sql,35.sample.sql,18,11
files,4861,5,True,projects/sacco/database/orgs,orgs,0,0
files,4862,5,False,projects/sacco/database/orgs/10.demo.sql,10.demo.sql,39,25
files,4863,5,True,projects/sacco/database/setup,setup,0,0
files,4864,5,False,projects/sacco/database/setup/demo.sql,demo.sql,19009,10613
files,4865,5,False,projects/sacco/database/setup/setup.sql,setup.sql,19009,10613
files,4866,5,True,projects/sacco/docs,docs,0,0
files,4867,5,False,projects/sacco/docs/.~lock.gl.docx#,.~lock.gl.docx#,1,1
files,4868,5,False,projects/sacco/docs/LEDGER,LEDGER,53,39
files,4869,5,False,projects/sacco/docs/TODO,TODO,1,1
files,4870,5,False,projects/sacco/docs/gl.docx,gl.docx,19,19
files,4871,5,True,projects/sacco/reports,reports,0,0
files,4872,5,False,projects/sacco/reports/balance_sheet.jasper,balance_sheet.jasper,218,216
files,4873,5,False,projects/sacco/reports/item_category.jasper,item_category.jasper,130,130
files,4874,5,False,projects/sacco/reports/item_units.jasper,item_units.jasper,132,132
files,4875,5,False,projects/sacco/reports/members_c.jasper,members_c.jasper,151,148
files,4876,5,False,projects/sacco/reports/members_c.jrxml,members_c.jrxml,260,256
files,4877,5,False,projects/sacco/reports/members_cd.jasper,members_cd.jasper,196,193
files,4878,5,False,projects/sacco/reports/members_cd.jrxml,members_cd.jrxml,364,360
files,4879,5,False,projects/sacco/reports/members_p.jasper,members_p.jasper,179,176
files,4880,5,False,projects/sacco/reports/members_p.jrxml,members_p.jrxml,330,326
files,4881,5,False,projects/sacco/reports/members_pd.jasper,members_pd.jasper,203,200
files,4882,5,False,projects/sacco/reports/members_pd.jrxml,members_pd.jrxml,514,510
files,4883,5,False,projects/sacco/reports/sacco_contribs_statement_dr.jasper,sacco_contribs_statement_dr.jasper,208,202
files,4884,5,False,projects/sacco/reports/sacco_contribs_statement_dr.jrxml,sacco_contribs_statement_dr.jrxml,344,340
files,4885,5,False,projects/sacco/reports/sacco_contribs_statement_monthly.jasper,sacco_contribs_statement_monthly.jasper,197,195
files,4886,5,False,projects/sacco/reports/sacco_contribs_statement_monthly.jrxml,sacco_contribs_statement_monthly.jrxml,343,340
files,4887,5,False,projects/sacco/reports/sacco_shares_statement_dr.jasper,sacco_shares_statement_dr.jasper,208,202
files,4888,5,False,projects/sacco/reports/sacco_shares_statement_dr.jrxml,sacco_shares_statement_dr.jrxml,344,340
files,4889,5,False,projects/sacco/reports/sacco_trxs_statement_dr.jasper,sacco_trxs_statement_dr.jasper,201,198
files,4890,5,False,projects/sacco/reports/sacco_trxs_statement_dr.jrxml,sacco_trxs_statement_dr.jrxml,349,345
files,4891,5,False,projects/sacco/reports/sacco_trxs_statement_monthly.jasper,sacco_trxs_statement_monthly.jasper,198,196
files,4892,5,False,projects/sacco/reports/sacco_trxs_statement_monthly.jrxml,sacco_trxs_statement_monthly.jrxml,343,340
files,4893,5,False,projects/sacco/reports/statement.jasper,statement.jasper,213,209
files,4894,5,False,projects/sacco/reports/statement.jrxml,statement.jrxml,407,403
files,4895,5,False,projects/sacco/reports/statement_a.jasper,statement_a.jasper,220,216
files,4896,5,False,projects/sacco/reports/statement_a.jrxml,statement_a.jrxml,490,486
files,4897,5,False,projects/sacco/reports/trial_balance.jasper,trial_balance.jasper,235,235
files,4898,5,False,projects/sacco/reports/trial_balanceb.jasper,trial_balanceb.jasper,237,237
files,4899,5,False,projects/sacco/reports/trial_balancec.jasper,trial_balancec.jasper,220,216
files,4900,5,False,projects/sacco/reports/vw_account_activity.jasper,vw_account_activity.jasper,173,170
files,4901,5,False,projects/sacco/reports/vw_account_activity.jrxml,vw_account_activity.jrxml,301,297
files,4902,5,False,projects/sacco/reports/vw_account_contrib_activity_m.jasper,vw_account_contrib_activity_m.jasper,216,214
files,4903,5,False,projects/sacco/reports/vw_account_contrib_activity_m.jrxml,vw_account_contrib_activity_m.jrxml,330,327
files,4904,5,False,projects/sacco/reports/vw_account_definations.jasper,vw_account_definations.jasper,149,147
files,4905,5,False,projects/sacco/reports/vw_account_definations.jrxml,vw_account_definations.jrxml,212,209
files,4906,5,False,projects/sacco/reports/vw_account_shares_activity_m.jasper,vw_account_shares_activity_m.jasper,205,203
files,4907,5,False,projects/sacco/reports/vw_account_shares_activity_m.jrxml,vw_account_shares_activity_m.jrxml,326,323
files,4908,5,False,projects/sacco/reports/vw_account_trxs_activity_m.jasper,vw_account_trxs_activity_m.jasper,203,201
files,4909,5,False,projects/sacco/reports/vw_account_trxs_activity_m.jrxml,vw_account_trxs_activity_m.jrxml,330,327
files,4910,5,False,projects/sacco/reports/vw_accounts.jasper,vw_accounts.jasper,172,169
files,4911,5,False,projects/sacco/reports/vw_activity_types.jasper,vw_activity_types.jasper,141,138
files,4912,5,False,projects/sacco/reports/vw_activity_types.jrxml,vw_activity_types.jrxml,233,229
files,4913,5,False,projects/sacco/reports/vw_bank_accounts.jasper,vw_bank_accounts.jasper,133,132
files,4914,5,False,projects/sacco/reports/vw_bank_accounts.jrxml,vw_bank_accounts.jrxml,180,178
files,4915,5,False,projects/sacco/reports/vw_bank_branch.jasper,vw_bank_branch.jasper,137,132
files,4916,5,False,projects/sacco/reports/vw_bank_branch.jrxml,vw_bank_branch.jrxml,160,159
files,4917,5,False,projects/sacco/reports/vw_client_balances.jasper,vw_client_balances.jasper,149,144
files,4918,5,False,projects/sacco/reports/vw_client_balances.jrxml,vw_client_balances.jrxml,223,218
files,4919,5,False,projects/sacco/reports/vw_clients.jasper,vw_clients.jasper,142,141
files,5753,5,True,src/org/baraza/web,web,0,0
files,4920,5,False,projects/sacco/reports/vw_clients.jrxml,vw_clients.jrxml,226,224
files,4921,5,False,projects/sacco/reports/vw_deposit_accounts.jasper,vw_deposit_accounts.jasper,144,140
files,4922,5,False,projects/sacco/reports/vw_deposit_accounts.jrxml,vw_deposit_accounts.jrxml,233,229
files,4923,5,False,projects/sacco/reports/vw_deposit_accounts_contribs.jasper,vw_deposit_accounts_contribs.jasper,168,166
files,4924,5,False,projects/sacco/reports/vw_deposit_accounts_contribs.jrxml,vw_deposit_accounts_contribs.jrxml,292,289
files,4925,5,False,projects/sacco/reports/vw_deposit_accounts_d.jasper,vw_deposit_accounts_d.jasper,141,138
files,4926,5,False,projects/sacco/reports/vw_deposit_accounts_d.jrxml,vw_deposit_accounts_d.jrxml,151,147
files,4927,5,False,projects/sacco/reports/vw_deposit_accounts_sacco.jasper,vw_deposit_accounts_sacco.jasper,150,148
files,4928,5,False,projects/sacco/reports/vw_deposit_accounts_sacco.jrxml,vw_deposit_accounts_sacco.jrxml,292,289
files,4929,5,False,projects/sacco/reports/vw_deposit_accounts_shares.jasper,vw_deposit_accounts_shares.jasper,168,166
files,4930,5,False,projects/sacco/reports/vw_deposit_accounts_shares.jrxml,vw_deposit_accounts_shares.jrxml,292,289
files,4931,5,False,projects/sacco/reports/vw_deposit_accounts_trxs.jasper,vw_deposit_accounts_trxs.jasper,168,166
files,4932,5,False,projects/sacco/reports/vw_deposit_accounts_trxs.jrxml,vw_deposit_accounts_trxs.jrxml,292,289
files,4933,5,False,projects/sacco/reports/vw_gls.jasper,vw_gls.jasper,205,202
files,4934,5,False,projects/sacco/reports/vw_helpdesk.jasper,vw_helpdesk.jasper,172,169
files,4935,5,False,projects/sacco/reports/vw_helpdesk_c.jasper,vw_helpdesk_c.jasper,186,180
files,4936,5,False,projects/sacco/reports/vw_ie.jasper,vw_ie.jasper,226,224
files,4937,5,False,projects/sacco/reports/vw_interest_methods.jasper,vw_interest_methods.jasper,141,138
files,4938,5,False,projects/sacco/reports/vw_interest_methods.jrxml,vw_interest_methods.jrxml,188,184
files,4939,5,False,projects/sacco/reports/vw_items.jasper,vw_items.jasper,182,180
files,4940,5,False,projects/sacco/reports/vw_ledger.jasper,vw_ledger.jasper,199,197
files,4941,5,False,projects/sacco/reports/vw_ledgerb.jasper,vw_ledgerb.jasper,187,186
files,4942,5,False,projects/sacco/reports/vw_loan_activity_a.jasper,vw_loan_activity_a.jasper,158,155
files,4943,5,False,projects/sacco/reports/vw_loan_activity_a.jrxml,vw_loan_activity_a.jrxml,213,209
files,4944,5,False,projects/sacco/reports/vw_loans.jasper,vw_loans.jasper,151,148
files,4945,5,False,projects/sacco/reports/vw_loans.jrxml,vw_loans.jrxml,293,289
files,4946,5,False,projects/sacco/reports/vw_loans_a.jasper,vw_loans_a.jasper,187,182
files,4947,5,False,projects/sacco/reports/vw_loans_a.jrxml,vw_loans_a.jrxml,319,315
files,4948,5,False,projects/sacco/reports/vw_loans_d.jasper,vw_loans_d.jasper,144,141
files,4949,5,False,projects/sacco/reports/vw_loans_d.jrxml,vw_loans_d.jrxml,220,216
files,4950,5,False,projects/sacco/reports/vw_member_details_p.jasper,vw_member_details_p.jasper,212,211
files,4951,5,False,projects/sacco/reports/vw_member_details_p.jrxml,vw_member_details_p.jrxml,605,603
files,4952,5,False,projects/sacco/reports/vw_penalty_methods.jasper,vw_penalty_methods.jasper,134,131
files,4953,5,False,projects/sacco/reports/vw_penalty_methods.jrxml,vw_penalty_methods.jrxml,173,169
files,4954,5,False,projects/sacco/reports/vw_products.jasper,vw_products.jasper,143,140
files,4955,5,False,projects/sacco/reports/vw_products.jrxml,vw_products.jrxml,280,276
files,4956,5,False,projects/sacco/reports/vw_products_d.jasper,vw_products_d.jasper,191,187
files,4957,5,False,projects/sacco/reports/vw_products_d.jrxml,vw_products_d.jrxml,289,285
files,4958,5,False,projects/sacco/reports/vw_supplier_balances.jasper,vw_supplier_balances.jasper,149,144
files,4959,5,False,projects/sacco/reports/vw_supplier_balances.jrxml,vw_supplier_balances.jrxml,223,218
files,4960,5,False,projects/sacco/reports/vw_suppliers.jasper,vw_suppliers.jasper,141,139
files,4961,5,False,projects/sacco/reports/vw_suppliers.jrxml,vw_suppliers.jrxml,227,224
files,4962,5,False,projects/sacco/reports/vw_tax_types.jasper,vw_tax_types.jasper,135,135
files,4963,5,False,projects/sacco/reports/vw_tax_types.jrxml,vw_tax_types.jrxml,193,192
files,4964,5,False,projects/sacco/reports/vws_tx_ledger.jasper,vws_tx_ledger.jasper,188,185
files,4965,5,False,projects/sacco/update.sh,update.sh,35,30
files,4966,5,True,projects/schools,schools,0,0
files,4967,5,True,projects/schools/configs,configs,0,0
files,4968,5,False,projects/schools/configs/.RData,.RData,61,61
files,4969,5,False,projects/schools/configs/.Rhistory,.Rhistory,8,7
files,4970,5,False,projects/schools/configs/context.xml,context.xml,20,16
files,4971,5,False,projects/schools/configs/old_schools.xml,old_schools.xml,549,548
files,4972,5,False,projects/schools/configs/schools.xml,schools.xml,938,937
files,4973,5,False,projects/schools/configs/tomcat.xml,tomcat.xml,8,4
files,4974,5,True,projects/schools/database,database,0,0
files,4975,5,False,projects/schools/database/01.common.sql,01.common.sql,352,289
files,4976,5,False,projects/schools/database/02.accounts.sql,02.accounts.sql,529,470
files,4977,5,False,projects/schools/database/03.hr.sql,03.hr.sql,2711,2298
files,4978,5,False,projects/schools/database/11.transactions.sql,11.transactions.sql,1329,1139
files,4979,5,False,projects/schools/database/14.pettycash.sql,14.pettycash.sql,233,204
files,4980,5,False,projects/schools/database/21.schools.sql,21.schools.sql,196,168
files,4981,5,False,projects/schools/database/24.functions.sql,24.functions.sql,4,0
files,4982,5,False,projects/schools/database/32.data.sql,32.data.sql,333,303
files,4983,5,True,projects/schools/docs,docs,0,0
files,4984,5,False,projects/schools/docs/School Management System.doc,School Management System.doc,1908,1782
files,4985,5,False,projects/schools/docs/Student Module.docx,Student Module.docx,28,28
files,4986,5,False,projects/schools/docs/TODO,TODO,1,1
files,4987,5,False,projects/schools/docs/diagrams.odg,diagrams.odg,29,29
files,4988,5,False,projects/schools/docs/school new.doc,school new.doc,85,85
files,4989,5,False,projects/schools/docs/school.doc,school.doc,162,162
files,4990,5,True,projects/schools/reports,reports,0,0
files,4991,5,False,projects/schools/reports/Teachers Subjects.jasper,Teachers Subjects.jasper,156,156
files,4992,5,False,projects/schools/reports/Teachers Subjects.jrxml,Teachers Subjects.jrxml,183,182
files,5842,5,True,src/test/corban,corban,0,0
files,4993,5,False,projects/schools/reports/TimeTable.jrxml,TimeTable.jrxml,1,0
files,4994,5,False,projects/schools/reports/balance_sheet.jasper,balance_sheet.jasper,218,216
files,4995,5,False,projects/schools/reports/examtimetable.jasper,examtimetable.jasper,89,89
files,4996,5,False,projects/schools/reports/examtimetable.jrxml,examtimetable.jrxml,279,278
files,4997,5,False,projects/schools/reports/item_category.jasper,item_category.jasper,130,130
files,4998,5,False,projects/schools/reports/item_units.jasper,item_units.jasper,132,132
files,4999,5,False,projects/schools/reports/report_student.jasper,report_student.jasper,147,147
files,5000,5,False,projects/schools/reports/report_student.jrxml,report_student.jrxml,258,257
files,5001,5,False,projects/schools/reports/statement.jasper,statement.jasper,213,209
files,5002,5,False,projects/schools/reports/statement_a.jasper,statement_a.jasper,220,216
files,5003,5,False,projects/schools/reports/subjectsReport.jasper,subjectsReport.jasper,120,120
files,5004,5,False,projects/schools/reports/term_teachers_subjects.jasper,term_teachers_subjects.jasper,134,134
files,5005,5,False,projects/schools/reports/term_teachers_subjects.jrxml,term_teachers_subjects.jrxml,168,167
files,5006,5,False,projects/schools/reports/trial_balance.jasper,trial_balance.jasper,235,235
files,5007,5,False,projects/schools/reports/trial_balanceb.jasper,trial_balanceb.jasper,237,237
files,5008,5,False,projects/schools/reports/trial_balancec.jasper,trial_balancec.jasper,220,216
files,5009,5,False,projects/schools/reports/vw_accounts.jasper,vw_accounts.jasper,172,169
files,5010,5,False,projects/schools/reports/vw_gls.jasper,vw_gls.jasper,205,202
files,5011,5,False,projects/schools/reports/vw_helpdesk.jasper,vw_helpdesk.jasper,172,169
files,5012,5,False,projects/schools/reports/vw_helpdesk_c.jasper,vw_helpdesk_c.jasper,186,180
files,5013,5,False,projects/schools/reports/vw_ie.jasper,vw_ie.jasper,226,224
files,5014,5,False,projects/schools/reports/vw_items.jasper,vw_items.jasper,182,180
files,5015,5,False,projects/schools/reports/vw_ledger.jasper,vw_ledger.jasper,199,197
files,5016,5,False,projects/schools/reports/vw_ledgerb.jasper,vw_ledgerb.jasper,187,186
files,5017,5,False,projects/schools/reports/vw_students.jasper,vw_students.jasper,142,142
files,5018,5,False,projects/schools/reports/vw_students.jrxml,vw_students.jrxml,172,171
files,5019,5,False,projects/schools/reports/vw_timetable.jasper,vw_timetable.jasper,156,153
files,5020,5,False,projects/schools/reports/vw_timetable.jrxml,vw_timetable.jrxml,250,249
files,5021,5,False,projects/schools/update.sh,update.sh,27,23
files,5022,5,True,projects/sms,sms,0,0
files,5023,5,True,projects/sms/configs,configs,0,0
files,5024,5,False,projects/sms/configs/context.xml,context.xml,20,16
files,5025,5,False,projects/sms/configs/mail.cases.xml,mail.cases.xml,16,13
files,5026,5,False,projects/sms/configs/mail.smsmonitor.xml,mail.smsmonitor.xml,16,13
files,5027,5,False,projects/sms/configs/sms.bulk.xml,sms.bulk.xml,11,7
files,5028,5,False,projects/sms/configs/sms.server.xml,sms.server.xml,16,13
files,5029,5,False,projects/sms/configs/sms.soap.xml,sms.soap.xml,52,42
files,5030,5,False,projects/sms/configs/sms.soap.xml.pubip,sms.soap.xml.pubip,44,37
files,5031,5,False,projects/sms/configs/sms.xml,sms.xml,873,872
files,5032,5,True,projects/sms/database,database,0,0
files,5033,5,False,projects/sms/database/01.sms.sql,01.sms.sql,516,443
files,5034,5,True,projects/sms/docs,docs,0,0
files,5035,5,False,projects/sms/docs/TODO,TODO,6,2
files,5036,5,False,projects/sms/docs/sms system.pdf,sms system.pdf,7719,7112
files,5037,5,True,projects/sms/reports,reports,0,0
files,5038,5,False,projects/sms/reports/sms.jasper,sms.jasper,140,140
files,5039,5,False,projects/sms/reports/sms.jrxml,sms.jrxml,180,179
files,5040,5,False,projects/sms/reports/sms_1.jasper,sms_1.jasper,151,148
files,5041,5,False,projects/sms/reports/sms_1.jrxml,sms_1.jrxml,165,164
files,5042,5,False,projects/sms/reports/sms_count.jasper,sms_count.jasper,143,143
files,5043,5,False,projects/sms/reports/sms_count.jrxml,sms_count.jrxml,136,135
files,5044,5,False,projects/sms/reports/sms_count_1.jasper,sms_count_1.jasper,143,143
files,5045,5,False,projects/sms/reports/sms_count_1.jrxml,sms_count_1.jrxml,136,135
files,5046,5,False,projects/sms/reports/sms_delivery_1.jasper,sms_delivery_1.jasper,148,144
files,5047,5,False,projects/sms/reports/sms_delivery_1.jrxml,sms_delivery_1.jrxml,189,184
files,5048,5,False,projects/sms/reports/sms_delivery_count.jasper,sms_delivery_count.jasper,145,140
files,5049,5,False,projects/sms/reports/sms_delivery_count.jrxml,sms_delivery_count.jrxml,159,153
files,5050,5,False,projects/sms/reports/vw_load_units.jasper,vw_load_units.jasper,389,377
files,5051,5,False,projects/sms/reports/vw_load_units.jrxml,vw_load_units.jrxml,431,419
files,5052,5,False,projects/sms/reports/vw_load_units_2.jasper,vw_load_units_2.jasper,422,412
files,5053,5,False,projects/sms/reports/vw_load_units_2.jrxml,vw_load_units_2.jrxml,415,405
files,5054,5,True,projects/umis,umis,0,0
files,5055,5,True,projects/umis/configs,configs,0,0
files,5056,5,False,projects/umis/configs/admin.xml,admin.xml,761,760
files,5057,5,False,projects/umis/configs/admissions.xml,admissions.xml,500,499
files,5058,5,False,projects/umis/configs/alumnae.xml,alumnae.xml,50,49
files,5059,5,False,projects/umis/configs/context.xml,context.xml,20,16
files,5060,5,False,projects/umis/configs/dos.xml,dos.xml,232,231
files,5061,5,False,projects/umis/configs/exams.xml,exams.xml,1468,1467
files,5062,5,False,projects/umis/configs/finance.xml,finance.xml,562,561
files,5063,5,False,projects/umis/configs/mail.xml,mail.xml,56,49
files,5064,5,False,projects/umis/configs/tomcat.xml,tomcat.xml,7,4
files,5065,5,False,projects/umis/configs/umis.xml,umis.xml,2483,2481
files,5066,5,True,projects/umis/configs/web,web,0,0
files,5067,5,False,projects/umis/configs/web/admissions.xml,admissions.xml,154,153
files,5068,5,False,projects/umis/configs/web/alumnae.xml,alumnae.xml,235,230
files,5069,5,False,projects/umis/configs/web/general.xml,general.xml,126,125
files,5070,5,False,projects/umis/configs/web/guardians.xml,guardians.xml,429,425
files,5071,5,False,projects/umis/configs/web/industry.xml,industry.xml,220,217
files,5072,5,False,projects/umis/configs/web/lecturers.xml,lecturers.xml,458,457
files,5076,5,False,projects/umis/database/02.admission.sql,02.admission.sql,537,472
files,5077,5,False,projects/umis/database/03.alumnae.sql,03.alumnae.sql,187,165
files,5078,5,False,projects/umis/database/04.views.sql,04.views.sql,1254,1121
files,5079,5,False,projects/umis/database/05.functions.sql,05.functions.sql,1473,1210
files,5080,5,False,projects/umis/database/06.summaries.sql,06.summaries.sql,432,384
files,5081,5,False,projects/umis/database/07.forms.sql,07.forms.sql,216,194
files,5082,5,False,projects/umis/database/21.data.sql,21.data.sql,24,16
files,5083,5,False,projects/umis/database/32.changes.sql,32.changes.sql,1,0
files,5084,5,False,projects/umis/database/33.work.sql,33.work.sql,1,0
files,5085,5,True,projects/umis/database/setup,setup,0,0
files,5086,5,False,projects/umis/database/setup/demo.sql,demo.sql,34031,24536
files,5087,5,False,projects/umis/database/setup/setup.sql,setup.sql,19997,10689
files,5088,5,True,projects/umis/docs,docs,0,0
files,5089,5,False,projects/umis/docs/TODO,TODO,21,18
files,5090,5,True,projects/umis/reports,reports,0,0
files,5091,5,False,projects/umis/reports/additionalcharges.jasper,additionalcharges.jasper,85,85
files,5092,5,False,projects/umis/reports/additionalcharges.jrxml,additionalcharges.jrxml,333,332
files,5093,5,False,projects/umis/reports/administrationlist.jasper,administrationlist.jasper,77,74
files,5094,5,False,projects/umis/reports/administrationlist.jrxml,administrationlist.jrxml,279,275
files,5095,5,False,projects/umis/reports/administrationlista.jasper,administrationlista.jasper,99,99
files,5096,5,False,projects/umis/reports/administrationlista.jrxml,administrationlista.jrxml,340,335
files,5097,5,False,projects/umis/reports/admissions.jasper,admissions.jasper,147,147
files,5098,5,False,projects/umis/reports/admissions.jrxml,admissions.jrxml,127,126
files,5099,5,False,projects/umis/reports/approvallist.jasper,approvallist.jasper,59,59
files,5100,5,False,projects/umis/reports/approvallist.jrxml,approvallist.jrxml,113,112
files,5101,5,False,projects/umis/reports/assets.jasper,assets.jasper,80,80
files,5102,5,False,projects/umis/reports/assets.jrxml,assets.jrxml,350,345
files,5103,5,False,projects/umis/reports/assetsa.jasper,assetsa.jasper,73,73
files,5104,5,False,projects/umis/reports/assetsa.jrxml,assetsa.jrxml,286,281
files,5105,5,False,projects/umis/reports/awards_cert.jasper,awards_cert.jasper,132,132
files,5106,5,False,projects/umis/reports/awards_cert.jrxml,awards_cert.jrxml,82,81
files,5107,5,False,projects/umis/reports/bara_logo.jpg,bara_logo.jpg,56,56
files,5108,5,False,projects/umis/reports/baraza_logo.jpg,baraza_logo.jpg,56,56
files,5109,5,False,projects/umis/reports/charge_summary.jasper,charge_summary.jasper,171,171
files,5110,5,False,projects/umis/reports/charge_summary.jrxml,charge_summary.jrxml,474,473
files,5111,5,False,projects/umis/reports/contacttypes.jasper,contacttypes.jasper,65,65
files,5112,5,False,projects/umis/reports/contacttypes.jrxml,contacttypes.jrxml,221,216
files,5113,5,False,projects/umis/reports/contenttypes.jasper,contenttypes.jasper,68,68
files,5114,5,False,projects/umis/reports/contenttypes.jrxml,contenttypes.jrxml,278,273
files,5115,5,False,projects/umis/reports/county.jrxml,county.jrxml,28,27
files,5116,5,False,projects/umis/reports/course_addition.jasper,course_addition.jasper,146,146
files,5117,5,False,projects/umis/reports/course_addition.jrxml,course_addition.jrxml,231,230
files,5118,5,False,projects/umis/reports/coursecheckpass.jasper,coursecheckpass.jasper,59,59
files,5119,5,False,projects/umis/reports/coursecheckpass.jrxml,coursecheckpass.jrxml,320,315
files,5120,5,False,projects/umis/reports/coursecheckpassc.jasper,coursecheckpassc.jasper,61,61
files,5121,5,False,projects/umis/reports/coursecheckpassc.jrxml,coursecheckpassc.jrxml,321,316
files,5122,5,False,projects/umis/reports/courselist.jasper,courselist.jasper,107,107
files,5123,5,False,projects/umis/reports/courselist.jrxml,courselist.jrxml,639,638
files,5124,5,False,projects/umis/reports/courselistb.jasper,courselistb.jasper,105,105
files,5125,5,False,projects/umis/reports/courselistb.jrxml,courselistb.jrxml,639,638
files,5126,5,False,projects/umis/reports/courselistc.jasper,courselistc.jasper,91,87
files,5127,5,False,projects/umis/reports/courselistc.jrxml,courselistc.jrxml,520,515
files,5128,5,False,projects/umis/reports/courselistd.jasper,courselistd.jasper,88,84
files,5129,5,False,projects/umis/reports/courselistd.jrxml,courselistd.jrxml,356,351
files,5130,5,False,projects/umis/reports/courseliste.jasper,courseliste.jasper,97,93
files,5131,5,False,projects/umis/reports/courseliste.jrxml,courseliste.jrxml,546,541
files,5132,5,False,projects/umis/reports/courseoutline.jasper,courseoutline.jasper,64,63
files,5133,5,False,projects/umis/reports/courseoutline.jrxml,courseoutline.jrxml,275,274
files,5134,5,False,projects/umis/reports/courses.jasper,courses.jasper,91,91
files,5135,5,False,projects/umis/reports/courses.jrxml,courses.jrxml,646,640
files,5136,5,False,projects/umis/reports/coursesb.jasper,coursesb.jasper,107,106
files,5137,5,False,projects/umis/reports/deans_list_a.jasper,deans_list_a.jasper,134,134
files,5138,5,False,projects/umis/reports/deans_list_a.jrxml,deans_list_a.jrxml,89,88
files,5139,5,False,projects/umis/reports/deanslist.jasper,deanslist.jasper,92,91
files,5140,5,False,projects/umis/reports/deanslist.jrxml,deanslist.jrxml,404,403
files,5141,5,False,projects/umis/reports/deanslist2.jasper,deanslist2.jasper,84,84
files,5142,5,False,projects/umis/reports/deanslist2.jrxml,deanslist2.jrxml,294,288
files,5143,5,False,projects/umis/reports/deanslist3.jasper,deanslist3.jasper,242,242
files,5144,5,False,projects/umis/reports/deanslist3.jrxml,deanslist3.jrxml,203,202
files,5145,5,False,projects/umis/reports/deanslistl.jasper,deanslistl.jasper,85,85
files,5146,5,False,projects/umis/reports/deanslistl.jrxml,deanslistl.jrxml,370,369
files,5147,5,False,projects/umis/reports/degree_comp_cert.jasper,degree_comp_cert.jasper,247,246
files,5148,5,False,projects/umis/reports/degree_comp_cert.jrxml,degree_comp_cert.jrxml,142,140
files,5149,5,False,projects/umis/reports/degree_comp_letter.jasper,degree_comp_letter.jasper,280,277
files,5150,5,False,projects/umis/reports/degree_comp_letter.jrxml,degree_comp_letter.jrxml,260,257
files,5151,5,False,projects/umis/reports/degreelevels.jasper,degreelevels.jasper,71,71
files,5152,5,False,projects/umis/reports/degreelevels.jrxml,degreelevels.jrxml,250,245
files,5153,5,False,projects/umis/reports/degreemajorview.jasper,degreemajorview.jasper,95,95
files,5154,5,False,projects/umis/reports/degreemajorview.jrxml,degreemajorview.jrxml,373,372
files,5155,5,False,projects/umis/reports/degrees.jasper,degrees.jasper,77,77
files,5156,5,False,projects/umis/reports/degrees.jrxml,degrees.jrxml,298,293
files,5157,5,False,projects/umis/reports/denominations.jasper,denominations.jasper,91,91
files,5158,5,False,projects/umis/reports/denominations.jrxml,denominations.jrxml,344,338
